,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
911,29,No,Travel_Rarely,694,Research & Development,1.0,3,Life Sciences,4,Female,87.0,2,4,Research Director,4,Divorced,16124.0,3,No,14.0,3,2,2,9,2,2,7,7,1,7
912,34,No,Travel_Rarely,1320,Research & Development,20.0,3,Technical Degree,3,Female,89.0,4,1,Research Scientist,3,Married,2585.0,0,No,17.0,3,4,0,2,5,2,1,0,0,0
913,44,No,Travel_Rarely,1099,Sales,5.0,3,Marketing,2,Male,88.0,3,5,Manager,2,Married,17727.699999999993,7,No,11.0,3,3,1,26,5,3,20,9,3,10
914,33,No,Travel_Rarely,536,Sales,10.0,5,Marketing,4,Male,82.0,4,3,Sales Executive,3,Divorced,8380.0,0,Yes,14.0,3,4,2,10,3,3,9,8,0,8
915,19,No,Travel_Rarely,265,Research & Development,25.0,3,Life Sciences,2,Female,57.0,4,1,Research Scientist,4,Single,2994.0,1,Yes,12.0,3,4,0,1,2,3,1,0,0,1
916,23,No,Travel_Rarely,373,Research & Development,1.0,2,Life Sciences,4,Male,47.0,3,1,Research Scientist,3,Married,2097.9,1,No,22.0,4,4,1,1,2,3,1,0,0,1
917,25,Yes,Travel_Frequently,599,Sales,24.0,1,Life Sciences,3,Male,73.0,1,1,Sales Representative,4,Single,2097.9,1,Yes,14.0,3,4,0,1,4,3,1,0,1,0
918,26,No,Travel_Rarely,583,Research & Development,4.0,2,Life Sciences,3,Male,53.0,3,1,Research Scientist,4,Single,2875.0,1,Yes,20.0,4,2,0,8,2,2,8,5,2,2
919,45,Yes,Travel_Rarely,1449,Sales,2.0,3,Marketing,1,Female,94.0,1,5,Manager,2,Single,17727.699999999993,2,Yes,16.0,3,1,0,26,2,3,20,10,1,10
920,55,No,Non-Travel,177,Research & Development,8.0,1,Medical,4,Male,37.0,2,4,Healthcare Representative,2,Divorced,13577.0,1,Yes,15.0,3,4,1,28,3,3,20,9,9,0
921,21,Yes,Travel_Frequently,251,Research & Development,10.0,2,Life Sciences,1,Female,45.0,2,1,Laboratory Technician,3,Single,2625.0,1,No,20.0,4,3,0,2,2,1,2,2,2,2
922,46,No,Travel_Rarely,168,Sales,4.0,2,Marketing,4,Female,33.0,2,5,Manager,2,Married,17727.699999999993,2,No,14.0,3,3,1,26,2,3,11,4,0,8
923,34,No,Travel_Rarely,131,Sales,2.0,3,Marketing,3,Female,86.0,3,2,Sales Executive,1,Single,4538.0,0,Yes,12.0,3,4,0,4,3,3,3,2,0,2
924,51,No,Travel_Frequently,237,Sales,9.0,3,Life Sciences,4,Male,83.0,3,5,Manager,2,Divorced,17727.699999999993,4,Yes,24.0,4,1,1,28,5,2,20,10,9,10
925,59,No,Travel_Rarely,1429,Research & Development,18.0,4,Medical,4,Male,67.0,3,3,Manufacturing Director,4,Single,10512.0,6,No,12.0,3,4,0,25,5,2,9,7,5,4
926,34,No,Travel_Frequently,135,Research & Development,19.0,3,Medical,3,Female,46.0,3,2,Laboratory Technician,2,Divorced,4444.0,4,No,13.0,3,3,2,15,2,4,11,8,5,10
927,28,No,Travel_Frequently,791,Research & Development,1.0,4,Medical,4,Male,44.0,3,1,Laboratory Technician,3,Single,2154.0,0,Yes,11.0,3,3,0,5,2,2,4,2,0,2
928,44,No,Travel_Rarely,1199,Research & Development,4.0,2,Life Sciences,3,Male,92.0,4,5,Manager,1,Divorced,17727.699999999993,1,No,14.0,3,4,2,26,4,2,20,9,9,10
929,34,No,Travel_Frequently,648,Human Resources,11.0,3,Life Sciences,3,Male,56.0,2,2,Human Resources,2,Married,4490.0,4,No,11.0,3,4,2,14,5,4,10,9,1,8
930,35,No,Travel_Rarely,735,Research & Development,6.0,1,Life Sciences,3,Male,66.0,3,1,Research Scientist,3,Married,3506.0,0,Yes,14.0,3,4,0,4,3,3,3,2,2,2
931,42,No,Travel_Rarely,603,Research & Development,7.0,4,Medical,2,Female,78.0,4,2,Research Scientist,2,Married,2372.0,6,Yes,16.0,3,4,0,18,2,3,1,0,0,0
932,43,No,Travel_Rarely,531,Sales,4.0,4,Marketing,4,Female,56.0,2,3,Sales Executive,4,Single,10231.0,3,No,14.0,3,4,0,23,3,4,20,7,9,10
933,36,No,Travel_Rarely,429,Research & Development,2.0,4,Life Sciences,3,Female,53.0,3,2,Manufacturing Director,2,Single,5410.0,9,Yes,11.0,3,4,0,18,2,3,16,11,5,10
934,44,Yes,Travel_Rarely,621,Research & Development,15.0,3,Medical,1,Female,73.0,3,3,Healthcare Representative,4,Married,7978.0,1,No,11.0,3,4,1,10,2,3,10,7,0,5
935,28,No,Travel_Frequently,193,Research & Development,2.0,3,Life Sciences,4,Male,52.0,2,1,Laboratory Technician,4,Married,3867.0,1,Yes,12.0,3,2,1,2,2,3,2,2,2,2
936,51,No,Travel_Frequently,968,Research & Development,6.0,2,Medical,2,Female,40.0,2,1,Laboratory Technician,3,Single,2838.0,0,No,14.0,3,2,0,8,5,2,7,0,7,7
937,30,No,Non-Travel,879,Research & Development,9.0,2,Medical,3,Female,72.0,3,2,Manufacturing Director,3,Single,4695.0,7,Yes,18.0,3,3,0,10,3,3,8,4,1,7
938,29,Yes,Travel_Rarely,806,Research & Development,7.0,3,Technical Degree,2,Female,39.0,3,1,Laboratory Technician,3,Divorced,3339.0,3,Yes,13.0,3,1,2,10,2,3,7,7,7,7
939,28,No,Travel_Rarely,640,Research & Development,1.0,3,Technical Degree,4,Male,84.0,3,1,Research Scientist,1,Single,2097.9,2,No,11.0,3,2,0,5,2,2,3,2,1,2
940,25,No,Travel_Rarely,266,Research & Development,1.0,3,Medical,4,Female,40.0,3,1,Research Scientist,2,Single,2097.9,1,No,18.0,3,4,0,2,3,2,2,2,2,1
941,32,No,Travel_Rarely,604,Sales,8.0,3,Medical,3,Male,56.0,4,2,Sales Executive,4,Married,6209.0,1,No,15.0,3,3,2,10,4,4,10,7,0,8
942,45,No,Travel_Frequently,364,Research & Development,25.0,3,Medical,2,Female,83.0,3,5,Manager,2,Single,17727.699999999993,3,No,22.0,4,3,0,22,4,3,1,0,0,0
943,39,No,Travel_Rarely,412,Research & Development,13.0,4,Medical,3,Female,94.0,2,4,Manager,2,Divorced,17123.0,6,Yes,13.0,3,4,2,21,4,3,19,9,9,2
944,58,No,Travel_Rarely,848,Research & Development,23.0,4,Life Sciences,1,Male,88.0,3,1,Research Scientist,3,Divorced,2372.0,1,No,12.0,3,4,2,2,3,3,2,2,2,2
945,32,Yes,Travel_Rarely,1089,Research & Development,7.0,2,Life Sciences,4,Male,79.0,3,2,Laboratory Technician,3,Married,4883.0,1,No,18.0,3,1,1,10,3,3,10,4,1,1
946,39,Yes,Travel_Rarely,360,Research & Development,23.0,3,Medical,3,Male,93.0,3,1,Research Scientist,1,Single,3904.0,0,No,13.0,3,1,0,6,2,3,5,2,0,3
947,30,No,Travel_Rarely,1138,Research & Development,6.0,3,Technical Degree,1,Female,48.0,2,2,Laboratory Technician,4,Married,4627.0,0,No,12.0,3,1,1,10,5,3,9,2,6,7
948,36,No,Travel_Rarely,325,Research & Development,10.0,4,Technical Degree,4,Female,63.0,3,3,Healthcare Representative,3,Married,7094.0,3,No,12.0,3,1,0,10,1,3,7,7,1,7
949,46,No,Travel_Rarely,991,Human Resources,1.0,2,Life Sciences,4,Female,44.0,3,1,Human Resources,1,Single,3423.0,6,No,12.0,3,3,0,10,3,4,7,6,5,7
950,28,No,Non-Travel,1476,Research & Development,1.0,3,Life Sciences,3,Female,55.0,1,2,Laboratory Technician,4,Married,6674.0,0,No,11.0,3,1,3,10,5,3,9,8,7,5
951,50,No,Travel_Rarely,1322,Research & Development,28.0,3,Life Sciences,4,Female,43.0,3,4,Research Director,1,Married,16880.0,4,Yes,11.0,3,2,0,25,2,3,3,2,1,2
952,40,Yes,Travel_Rarely,299,Sales,25.0,4,Marketing,4,Male,57.0,2,3,Sales Executive,2,Single,9094.0,2,Yes,12.0,3,3,0,9,2,3,5,4,1,0
953,52,Yes,Travel_Rarely,1030,Sales,5.0,3,Life Sciences,2,Male,64.0,3,3,Sales Executive,2,Single,8446.0,9,Yes,19.0,3,3,0,10,2,2,8,7,7,7
954,30,No,Travel_Rarely,634,Research & Development,17.0,4,Medical,2,Female,95.0,3,3,Manager,1,Married,11916.0,1,Yes,23.0,4,4,2,9,2,3,9,1,0,8
955,39,No,Travel_Rarely,524,Research & Development,18.0,2,Life Sciences,1,Male,32.0,3,2,Manufacturing Director,3,Single,4534.0,0,No,11.0,3,1,0,9,5,3,8,7,1,7
956,31,No,Non-Travel,587,Sales,2.0,4,Life Sciences,4,Female,57.0,3,3,Sales Executive,3,Divorced,9852.0,1,Yes,19.0,3,1,1,10,5,2,10,8,9,6
957,41,No,Non-Travel,256,Sales,10.0,2,Medical,3,Male,40.0,1,2,Sales Executive,2,Single,6151.0,1,No,13.0,3,1,0,19,4,3,19,2,9,9
958,31,Yes,Travel_Frequently,1060,Sales,1.0,3,Life Sciences,4,Female,54.0,3,1,Sales Representative,2,Single,2302.0,1,Yes,11.0,3,1,0,3,2,4,3,2,2,2
959,44,Yes,Travel_Rarely,935,Research & Development,3.0,3,Life Sciences,1,Male,89.0,3,1,Laboratory Technician,1,Married,2362.0,4,No,12.0,3,3,0,10,4,4,3,2,1,2
960,42,No,Non-Travel,495,Research & Development,2.0,1,Life Sciences,3,Male,37.0,3,4,Manager,3,Married,17727.699999999993,0,Yes,13.0,3,4,0,21,3,2,20,8,2,10
961,55,No,Travel_Rarely,282,Research & Development,2.0,2,Medical,4,Female,58.0,1,5,Manager,3,Married,17727.699999999993,4,No,14.0,3,4,1,23,5,3,19,9,9,10
962,56,No,Travel_Rarely,206,Human Resources,8.0,4,Life Sciences,4,Male,99.0,3,5,Manager,2,Single,17727.699999999993,6,No,14.0,3,1,0,28,4,3,7,3,7,7
963,40,No,Non-Travel,458,Research & Development,16.0,2,Life Sciences,3,Male,74.0,3,1,Research Scientist,3,Divorced,3544.0,9,No,16.0,3,2,1,6,1,3,4,2,0,0
964,34,No,Travel_Rarely,943,Research & Development,9.0,3,Life Sciences,4,Male,86.0,3,3,Healthcare Representative,4,Divorced,8500.0,0,No,11.0,3,4,1,10,1,2,9,7,1,6
965,40,No,Travel_Rarely,523,Research & Development,2.0,3,Life Sciences,3,Male,98.0,3,2,Research Scientist,4,Single,4661.0,1,No,13.0,3,3,0,9,4,3,9,8,8,8
966,41,No,Travel_Frequently,1018,Sales,1.0,3,Marketing,3,Female,66.0,3,2,Sales Executive,1,Divorced,4103.0,0,No,17.0,3,4,1,10,2,3,9,3,1,7
967,35,No,Travel_Frequently,482,Research & Development,4.0,4,Life Sciences,3,Male,87.0,3,2,Research Scientist,3,Single,4249.0,1,Yes,11.0,3,2,0,9,3,3,9,6,1,1
968,51,No,Travel_Rarely,770,Human Resources,5.0,3,Life Sciences,3,Male,84.0,3,4,Manager,2,Divorced,14026.0,1,Yes,11.0,3,2,1,28,2,3,20,9,0,10
969,38,No,Travel_Rarely,1009,Sales,2.0,2,Life Sciences,2,Female,31.0,3,2,Sales Executive,1,Divorced,6893.0,3,No,15.0,3,4,1,11,3,3,7,7,1,7
970,34,No,Travel_Rarely,507,Sales,15.0,2,Medical,3,Female,66.0,3,2,Sales Executive,1,Single,6125.0,1,No,12.0,3,4,0,10,5,4,10,8,9,6
971,25,No,Travel_Rarely,882,Research & Development,19.0,1,Medical,4,Male,67.0,3,1,Laboratory Technician,4,Married,3669.0,3,No,11.0,3,3,3,7,5,2,3,2,1,2
972,58,Yes,Travel_Rarely,601,Research & Development,7.0,4,Medical,3,Female,53.0,2,3,Manufacturing Director,1,Married,10008.0,7,Yes,14.0,3,4,0,28,1,2,10,9,5,9
973,40,No,Travel_Rarely,329,Research & Development,1.0,4,Life Sciences,2,Male,88.0,3,1,Laboratory Technician,2,Married,2387.0,3,No,22.0,4,3,1,7,3,3,4,2,0,3
974,36,No,Travel_Frequently,607,Sales,7.0,3,Marketing,1,Female,83.0,4,2,Sales Executive,1,Married,4639.0,2,No,16.0,3,4,1,17,2,2,15,7,6,10
975,48,No,Travel_Rarely,855,Research & Development,4.0,3,Life Sciences,4,Male,54.0,3,3,Manufacturing Director,4,Single,7898.0,1,No,11.0,3,3,0,11,2,3,10,9,0,8
976,27,No,Travel_Rarely,1291,Sales,11.0,3,Medical,3,Female,98.0,4,1,Sales Representative,4,Married,2534.0,8,No,14.0,3,2,1,5,4,3,1,0,0,0
977,51,No,Travel_Rarely,1405,Research & Development,11.0,2,Technical Degree,4,Female,82.0,2,4,Manufacturing Director,2,Single,13142.0,3,No,16.0,3,2,0,28,1,2,5,2,0,3
978,18,No,Non-Travel,1124,Research & Development,1.0,3,Life Sciences,4,Female,97.0,3,1,Laboratory Technician,4,Single,2097.9,1,No,15.0,3,3,0,1,5,4,1,0,0,0
979,35,No,Travel_Rarely,817,Research & Development,1.0,3,Medical,4,Female,60.0,2,2,Laboratory Technician,4,Married,5363.0,0,No,12.0,3,2,1,10,1,3,9,7,0,0
980,27,No,Travel_Frequently,793,Sales,2.0,1,Life Sciences,4,Male,43.0,1,2,Sales Executive,4,Single,5071.0,3,No,20.0,4,2,0,8,3,3,6,2,0,0
981,55,Yes,Travel_Rarely,267,Sales,13.0,4,Marketing,1,Male,85.0,4,4,Sales Executive,3,Single,13695.0,6,Yes,17.0,3,3,0,24,2,2,19,7,3,8
982,56,No,Travel_Rarely,1369,Research & Development,23.0,3,Life Sciences,4,Male,68.0,3,4,Manufacturing Director,2,Married,13402.0,4,Yes,12.0,3,1,1,28,1,3,19,11,9,9
983,34,No,Non-Travel,999,Research & Development,26.0,1,Technical Degree,1,Female,92.0,2,1,Research Scientist,3,Divorced,2097.9,1,No,20.0,4,3,3,5,2,3,5,4,0,0
984,40,No,Travel_Rarely,1202,Research & Development,2.0,1,Medical,2,Female,89.0,4,2,Healthcare Representative,3,Divorced,6377.0,5,No,20.0,4,2,3,15,1,3,12,11,9,8
985,34,No,Travel_Rarely,285,Research & Development,29.0,3,Medical,2,Male,86.0,3,2,Laboratory Technician,3,Married,5429.0,4,No,13.0,3,1,2,10,1,3,8,7,7,7
986,31,Yes,Travel_Frequently,703,Sales,2.0,3,Life Sciences,3,Female,90.0,2,1,Sales Representative,4,Single,2785.0,7,No,14.0,3,3,0,3,3,4,1,0,0,0
987,35,Yes,Travel_Frequently,662,Sales,18.0,4,Marketing,4,Female,67.0,3,2,Sales Executive,3,Married,4614.0,0,Yes,18.0,3,3,1,5,1,2,4,2,3,2
988,38,No,Travel_Frequently,693,Research & Development,7.0,3,Life Sciences,4,Male,57.0,4,1,Research Scientist,3,Divorced,2610.0,1,No,11.0,3,4,3,4,2,3,4,2,0,3
989,34,No,Travel_Rarely,404,Research & Development,2.0,4,Technical Degree,3,Female,98.0,3,2,Healthcare Representative,4,Single,6687.0,1,No,11.0,3,4,0,14,2,4,14,11,4,10
990,28,No,Travel_Rarely,736,Sales,26.0,3,Life Sciences,3,Male,48.0,2,2,Sales Executive,1,Married,4724.0,1,No,11.0,3,3,1,5,1,3,5,3,0,4
991,31,Yes,Travel_Rarely,330,Research & Development,22.0,4,Medical,4,Male,98.0,3,2,Manufacturing Director,3,Married,6179.0,1,Yes,15.0,3,4,2,10,3,2,10,2,6,7
992,39,No,Travel_Rarely,1498,Sales,21.0,4,Life Sciences,1,Male,44.0,2,2,Sales Executive,4,Married,6120.0,3,Yes,12.0,3,4,2,8,2,4,5,4,1,4
993,51,No,Travel_Frequently,541,Sales,2.0,3,Marketing,2,Male,52.0,3,3,Sales Executive,2,Married,10596.0,2,No,11.0,3,2,0,14,5,3,4,2,3,2
994,41,No,Travel_Frequently,1200,Research & Development,22.0,3,Life Sciences,4,Female,75.0,3,2,Research Scientist,4,Divorced,5467.0,3,Yes,14.0,3,1,2,12,4,2,6,2,3,3
995,37,No,Travel_Rarely,1439,Research & Development,4.0,1,Life Sciences,3,Male,54.0,3,1,Research Scientist,3,Married,2996.0,7,Yes,15.0,3,4,0,8,2,3,6,4,1,3
996,33,No,Travel_Frequently,1111,Sales,5.0,1,Life Sciences,2,Male,61.0,3,2,Sales Executive,4,Married,9998.0,6,No,13.0,3,1,0,8,2,4,5,4,1,2
997,32,No,Travel_Rarely,499,Sales,2.0,1,Marketing,3,Male,36.0,3,2,Sales Executive,2,Married,4078.0,0,Yes,13.0,3,1,3,4,3,2,3,2,1,2
998,39,No,Non-Travel,1485,Research & Development,25.0,2,Life Sciences,3,Male,71.0,3,3,Healthcare Representative,3,Married,10920.0,3,No,21.0,4,2,1,13,2,3,6,4,0,5
999,25,No,Travel_Rarely,1372,Sales,18.0,1,Life Sciences,1,Male,93.0,4,2,Sales Executive,3,Married,6232.0,2,No,11.0,3,2,0,6,3,2,3,2,1,2
1000,52,No,Travel_Frequently,322,Research & Development,28.0,2,Medical,4,Female,59.0,4,4,Manufacturing Director,3,Married,13247.0,2,Yes,11.0,3,2,1,24,3,2,5,3,0,2
1001,43,No,Travel_Rarely,930,Research & Development,6.0,3,Medical,1,Female,73.0,2,2,Research Scientist,3,Single,4081.0,1,Yes,14.0,3,1,0,20,3,1,20,7,1,8
1002,27,No,Travel_Rarely,205,Sales,10.0,3,Marketing,4,Female,98.0,2,2,Sales Executive,4,Married,5769.0,1,Yes,11.0,3,4,0,6,3,3,6,2,4,4
1003,27,Yes,Travel_Rarely,135,Research & Development,17.0,4,Life Sciences,4,Female,51.0,3,1,Research Scientist,3,Single,2394.0,1,Yes,13.0,3,4,0,8,2,3,8,2,7,7
1004,26,No,Travel_Rarely,683,Research & Development,2.0,1,Medical,1,Male,36.0,2,1,Research Scientist,4,Single,3904.0,0,No,12.0,3,4,0,5,2,3,4,3,1,1
1005,42,No,Travel_Rarely,1147,Human Resources,10.0,3,Human Resources,3,Female,31.0,3,4,Manager,1,Married,16799.0,0,No,14.0,3,3,1,21,5,3,20,7,0,9
1006,52,No,Travel_Rarely,258,Research & Development,8.0,4,Other,3,Female,54.0,3,1,Laboratory Technician,1,Married,2950.0,9,No,13.0,3,3,0,12,2,1,5,4,0,4
1007,37,No,Travel_Rarely,1462,Research & Development,11.0,3,Medical,1,Female,94.0,3,1,Laboratory Technician,3,Single,3629.0,4,No,18.0,3,1,0,8,5,3,3,2,0,2
1008,35,No,Travel_Frequently,200,Research & Development,18.0,2,Life Sciences,3,Male,60.0,3,3,Manufacturing Director,4,Single,9362.0,2,No,11.0,3,3,0,10,2,3,2,2,2,2
1009,25,No,Travel_Rarely,949,Research & Development,1.0,3,Technical Degree,1,Male,81.0,3,1,Laboratory Technician,4,Married,3229.0,4,No,11.0,3,2,1,7,2,2,3,2,0,2
1010,26,No,Travel_Rarely,652,Research & Development,7.0,3,Other,3,Male,100.0,4,1,Laboratory Technician,1,Single,3578.0,0,No,12.0,3,4,0,8,2,3,7,7,0,7
1011,29,No,Travel_Rarely,332,Human Resources,17.0,3,Other,2,Male,51.0,2,3,Human Resources,1,Single,7988.0,1,No,13.0,3,1,0,10,3,2,10,9,0,9
1012,49,Yes,Travel_Frequently,1475,Research & Development,28.0,2,Life Sciences,1,Male,97.0,2,2,Laboratory Technician,1,Single,4284.0,3,No,20.0,4,1,0,20,2,3,4,3,1,3
1013,29,Yes,Travel_Frequently,337,Research & Development,14.0,1,Other,3,Female,84.0,3,3,Healthcare Representative,4,Single,7553.0,0,Yes,12.0,3,1,0,9,1,3,8,7,7,7
1014,54,No,Travel_Rarely,971,Research & Development,1.0,3,Medical,4,Female,54.0,3,4,Research Director,4,Single,17328.0,6,No,19.0,3,4,0,28,3,2,20,7,9,7
1015,58,No,Travel_Rarely,1055,Research & Development,1.0,3,Medical,4,Female,76.0,3,5,Research Director,1,Married,17727.699999999993,3,Yes,21.0,4,3,1,28,3,3,9,8,1,5
1016,55,No,Travel_Rarely,1136,Research & Development,1.0,4,Medical,2,Male,81.0,4,4,Research Director,4,Divorced,14732.0,2,No,13.0,3,4,2,28,4,4,7,7,0,0
1017,36,No,Travel_Rarely,1174,Sales,3.0,4,Marketing,1,Female,99.0,3,2,Sales Executive,2,Single,9278.0,3,Yes,16.0,3,4,0,15,3,3,5,4,0,1
1018,31,Yes,Travel_Frequently,667,Sales,1.0,4,Life Sciences,2,Female,50.0,1,1,Sales Representative,3,Single,2097.9,1,No,12.0,3,2,0,1,3,3,1,0,0,0
1019,30,No,Travel_Rarely,855,Sales,7.0,4,Marketing,4,Female,73.0,3,2,Sales Executive,1,Divorced,4779.0,7,No,14.0,3,2,2,8,3,3,3,2,0,2
1020,31,No,Travel_Rarely,182,Research & Development,8.0,5,Life Sciences,1,Female,93.0,3,4,Research Director,2,Single,16422.0,3,No,11.0,3,3,0,9,3,4,3,2,1,0
1021,34,No,Travel_Frequently,560,Research & Development,1.0,4,Other,4,Male,91.0,3,1,Research Scientist,1,Divorced,2996.0,5,No,14.0,3,3,2,10,2,3,4,3,1,3
1022,31,Yes,Travel_Rarely,202,Research & Development,8.0,3,Life Sciences,1,Female,34.0,2,1,Research Scientist,2,Single,2097.9,1,No,12.0,3,3,0,1,3,4,1,0,0,0
1023,27,No,Travel_Rarely,1377,Research & Development,11.0,1,Life Sciences,2,Male,91.0,3,1,Laboratory Technician,1,Married,2099.0,0,No,14.0,3,2,0,6,3,4,5,0,1,4
1024,36,No,Travel_Rarely,172,Research & Development,4.0,4,Life Sciences,1,Male,37.0,2,2,Laboratory Technician,4,Single,5810.0,1,No,16.0,3,3,0,10,2,2,10,4,1,8
1025,36,No,Travel_Rarely,329,Sales,16.0,4,Marketing,3,Female,98.0,2,2,Sales Executive,1,Married,5647.0,4,No,13.0,3,1,2,11,3,2,3,2,0,2
1026,47,No,Travel_Rarely,465,Research & Development,1.0,3,Technical Degree,1,Male,74.0,3,1,Research Scientist,4,Married,3420.0,7,No,12.0,3,3,1,17,2,2,6,5,1,2
1027,25,Yes,Travel_Rarely,383,Sales,9.0,2,Life Sciences,1,Male,68.0,2,1,Sales Representative,1,Married,4400.0,3,No,12.0,3,1,0,6,2,3,3,2,2,2
1028,37,No,Non-Travel,1413,Research & Development,5.0,2,Technical Degree,3,Male,84.0,4,1,Laboratory Technician,3,Single,3500.0,0,No,14.0,3,1,0,7,2,1,6,5,1,3
1029,56,No,Travel_Rarely,1255,Research & Development,1.0,2,Life Sciences,1,Female,90.0,3,1,Research Scientist,1,Married,2097.9,2,No,22.0,4,4,1,5,3,4,3,2,1,0
1030,47,No,Travel_Rarely,359,Research & Development,2.0,4,Medical,1,Female,82.0,3,4,Research Director,3,Married,17169.0,3,No,19.0,3,2,2,26,2,4,20,11,5,6
1031,24,No,Travel_Rarely,1476,Sales,4.0,1,Medical,4,Female,42.0,3,2,Sales Executive,3,Married,4162.0,1,Yes,12.0,3,3,2,5,3,3,5,4,0,3
1032,32,No,Travel_Rarely,601,Sales,7.0,5,Marketing,4,Male,97.0,3,2,Sales Executive,4,Married,9204.0,4,No,12.0,3,3,1,7,3,2,4,3,0,3
1033,34,No,Travel_Rarely,401,Research & Development,1.0,3,Life Sciences,4,Female,86.0,2,1,Laboratory Technician,2,Married,3294.0,5,No,17.0,3,1,1,7,2,2,5,4,0,2
1034,41,No,Travel_Rarely,1283,Research & Development,5.0,5,Medical,2,Male,90.0,4,1,Research Scientist,3,Married,2127.0,2,Yes,12.0,3,1,0,7,5,2,4,2,0,3
1035,40,No,Non-Travel,663,Research & Development,9.0,4,Other,3,Male,81.0,3,2,Laboratory Technician,3,Divorced,3975.0,3,No,11.0,3,3,2,11,2,4,8,7,0,7
1036,31,No,Travel_Rarely,326,Sales,8.0,2,Life Sciences,1,Male,31.0,3,3,Sales Executive,4,Divorced,10793.0,1,No,18.0,3,1,1,13,5,3,13,7,9,9
1037,46,Yes,Travel_Rarely,377,Sales,9.0,3,Marketing,1,Male,52.0,3,3,Sales Executive,4,Divorced,10096.0,4,No,11.0,3,1,1,28,1,4,7,7,4,3
1038,39,Yes,Non-Travel,592,Research & Development,2.0,3,Life Sciences,1,Female,54.0,2,1,Laboratory Technician,1,Single,3646.0,2,Yes,23.0,4,2,0,11,2,4,1,0,0,0
1039,31,Yes,Travel_Frequently,1445,Research & Development,1.0,5,Life Sciences,3,Female,100.0,4,3,Manufacturing Director,2,Single,7446.0,1,No,11.0,3,1,0,10,2,3,10,8,4,7
1040,45,No,Travel_Rarely,1038,Research & Development,20.0,3,Medical,2,Male,95.0,1,3,Healthcare Representative,1,Divorced,10851.0,2,Yes,18.0,3,2,1,24,2,3,7,7,0,7
1041,31,No,Travel_Rarely,1398,Human Resources,8.0,2,Medical,4,Female,96.0,4,1,Human Resources,2,Single,2109.0,9,No,18.0,3,4,0,8,3,3,3,2,0,2
1042,31,Yes,Travel_Frequently,523,Research & Development,2.0,3,Life Sciences,2,Male,94.0,3,1,Laboratory Technician,4,Married,3722.0,6,Yes,13.0,3,3,1,7,2,1,2,2,2,2
1043,45,No,Travel_Rarely,1448,Research & Development,29.0,3,Technical Degree,2,Male,55.0,3,3,Manufacturing Director,4,Married,9380.0,4,Yes,18.0,3,4,2,10,4,4,3,1,1,2
1044,48,No,Travel_Rarely,1221,Sales,7.0,3,Life Sciences,3,Male,96.0,3,2,Sales Executive,1,Divorced,5486.0,4,No,11.0,3,1,3,15,3,3,2,2,2,2
1045,34,Yes,Travel_Rarely,1107,Human Resources,9.0,4,Technical Degree,1,Female,52.0,3,1,Human Resources,3,Married,2742.0,1,No,15.0,3,4,0,2,1,3,2,2,2,2
1046,40,No,Non-Travel,218,Research & Development,8.0,1,Medical,4,Male,55.0,2,3,Research Director,2,Divorced,13757.0,2,No,11.0,3,3,1,16,5,3,9,8,4,8
1047,28,No,Travel_Rarely,866,Sales,5.0,3,Medical,4,Male,84.0,3,2,Sales Executive,1,Single,8463.0,0,No,18.0,3,4,0,6,4,3,5,4,1,3
1048,44,No,Non-Travel,981,Research & Development,5.0,3,Life Sciences,3,Male,90.0,2,1,Laboratory Technician,4,Single,3162.0,3,No,14.0,3,4,0,7,5,3,5,2,0,3
1049,53,No,Travel_Rarely,447,Research & Development,2.0,3,Medical,4,Male,39.0,4,4,Research Director,2,Single,16598.0,4,No,12.0,3,2,0,28,2,2,9,8,8,8
1050,49,No,Travel_Rarely,1495,Research & Development,5.0,4,Technical Degree,1,Male,96.0,3,2,Healthcare Representative,3,Married,6651.0,2,No,14.0,3,2,1,20,1,2,3,2,1,2
1051,40,No,Travel_Rarely,896,Research & Development,2.0,3,Medical,3,Male,68.0,3,1,Research Scientist,3,Divorced,2345.0,2,No,14.0,3,3,1,8,3,4,3,1,1,2
1052,44,No,Travel_Rarely,1467,Research & Development,20.0,3,Life Sciences,4,Male,49.0,3,1,Research Scientist,2,Single,3420.0,1,No,13.0,3,3,0,6,3,2,5,2,1,3
1053,33,No,Travel_Frequently,430,Sales,7.0,3,Medical,4,Male,54.0,3,2,Sales Executive,1,Married,4373.0,0,No,14.0,3,1,2,5,2,3,4,3,0,3
1054,34,No,Travel_Rarely,1326,Sales,3.0,3,Other,4,Male,81.0,1,2,Sales Executive,1,Single,4759.0,3,No,18.0,3,4,0,15,2,3,13,9,3,10
1055,30,No,Travel_Rarely,1358,Sales,16.0,1,Life Sciences,4,Male,96.0,3,2,Sales Executive,3,Married,5301.0,8,No,15.0,3,3,2,4,2,2,2,1,2,2
